d1500,w80,m100,s150,p3
12010,A0
12670,B0
15010,R
10199,T1
11194,A1
11731,B1
12009,T0
12009,A0
12916,B0
15009,R
10200,T1
11195,A1
11389,B1
12011,T0
12011,A0
12619,B0
15011,R
10200,T1
11220,B1
11220,A1
12011,T0
12011,A0
12432,B0
15011,R
10200,T1
11225,A1
11656,B1
12010,T0
12010,A0
12801,B0
15010,R
10230,T1
11225,A1
11674,B1
12010,T0
12010,A0
12748,B0
15010,R
10229,T1
11224,A1
11476,B1
12010,T0
12010,A0
12671,B0
15010,R
10230,T1
11225,A1
11662,B1
12010,T0
12010,A0
12765,B0
15010,R
10230,T1
11224,A1
11783,B1
12040,T0
12040,A0
12847,B0
15040,R
10199,T1
11194,A1
11733,B1
12009,T0
12009,A0
12738,B0
15009,R
10200,T1
11195,A1
11226,B1
12011,T0
12011,A0
12563,B0
15011,R
10200,T1
11195,A1
11585,B1
12011,T0
12011,A0
12682,B0
15011,R
10199,T1
11194,A1
11401,B1
12010,T0
12010,A0
13006,B0
15010,R
10200,T1
11225,A1
11514,B1
12010,T0
12010,A0
12706,B0
15010,R
10200,T1
10660,B1
11226,A1
12010,T0
12010,A0
12317,B0
15010,R
10229,T1
11224,A1
11418,B1
12010,T0
12010,A0
12662,B0
13932,B1
15010,R
54,B0
10230,T1
11225,A1
11917,B1
12009,T0
12009,A0
12826,B0
15009,R
10230,T1
11225,A1
11736,B1
12040,T0
12040,A0
12816,B0
15040,R
10200,T1
11195,A1
11573,B1
12010,T0
12010,A0
12571,B0
15010,R
10200,T1
11195,A1
11386,B1
12011,A0
12018,T0
12617,B0
15011,R
10200,T1
11195,A1
11514,B1
12010,T0
12010,A0
12677,B0
15010,R
10200,T1
10942,B1
11195,A1
12010,T0
12010,A0
12032,B0
15010,R
10199,T1
11224,A1
11900,B1
12009,T0
12009,A0
13179,B0
15009,R
10200,T1
11225,A1
11684,B1
12010,T0
12010,A0
12715,B0
15010,R
10230,T1
11225,A1
11661,B1
12010,T0
12010,A0
12758,B0
15010,R
10229,T1
11224,A1
11490,B1
12010,T0
12010,A0
12504,B0
15010,R
10230,T1
11225,A1
11648,B1
12010,A0
12017,T0
12630,B0
15010,R
10230,T1
11225,A1
11853,B1
12040,T0
12040,A0
12794,B0
15040,R
10199,T1
11194,A1
11980,B1
12009,T0
12009,A0
12931,B0
15009,R
10199,T1
11194,A1
11618,B1
12010,T0
12010,A0
12504,B0
15010,R
10200,T1
11194,A1
11876,B1
12009,T0
12009,A0
12778,B0
15009,R
10200,T1
11225,A1
11650,B1
12010,T0
12010,A0
12746,B0
15010,R
10200,T1
11225,A1
11860,B1
12010,T0
12010,A0
12821,B0
15010,R
10229,T1
11224,A1
11796,B1
12009,A0
12017,T0
12749,B0
15009,R
10230,T1
11225,A1
11609,B1
12010,T0
12010,A0
12620,B0
15010,R
10230,T1
11225,A1
12010,B1
12039,T0
12039,A0
12919,B0
15039,R
10200,T1
11195,A1
11482,B1
12011,T0
12011,A0
12605,B0
15011,R
10200,T1
10819,B1
11195,A1
12009,T0
12009,A0
12087,B0
15009,R
10200,T1
11195,A1
11865,B1
12009,T0
12009,A0
12722,B0
15009,R
10200,T1
11195,A1
11675,B1
12010,T0
12010,A0
12596,B0
15010,R
10200,T1
11225,A1
11624,B1
12011,T0
12011,A0
12736,B0
15011,R
10199,T1
11105,B1
11225,A1
12009,T0
12009,A0
12394,B0
15009,R
10230,T1
11224,A1
11894,B1
12009,T0
12009,A0
12806,B0
15009,R
10230,T1
11225,A1
11656,B1
12010,A0
12017,T0
12743,B0
15010,R
10230,T1
11225,A1
11597,B1
12040,T0
12040,A0
12536,B0
15040,R
10200,T1
11195,A1
11841,B1
12009,T0
12009,A0
12877,B0
15009,R
10200,T1
11195,A1
11635,B1
12010,A0
12018,T0
12750,B0
15010,R
10200,T1
11195,A1
11874,B1
12010,T0
12010,A0
13134,B0
15010,R
10200,T1
11225,A1
11954,B1
12009,T0
12009,A0
13101,B0
15009,R
10200,T1
11225,A1
11452,B1
12010,T0
12010,A0
12536,B0
15010,R
10230,T1
11225,A1
11427,B1
12011,T0
12011,A0
12569,B0
15011,R
10230,T1
11225,A1
11553,B1
11561,B0
11568,B1
12010,T0
12010,A0
12688,B0
15010,R
10230,T1
11225,A1
11657,B1
12010,T0
12010,A0
12670,B0
15010,R
10230,T1
11225,A1
11746,B1
12040,A0
12047,T0
13329,B0
15040,R
10200,T1
11194,A1
11725,B1
12010,T0
12010,A0
12565,B0
15010,R
10199,T1
11194,A1
11591,B1
12010,T0
12010,A0
12560,B0
15010,R
10199,T1
11194,A1
11636,B1
12010,T0
12010,A0
12461,B0
15010,R
10199,T1
11194,A1
11618,B1
12010,T0
12010,A0
12652,B0
15010,R
10200,T1
11225,A1
11734,B1
12010,T0
12010,A0
12777,B0
15010,R
10199,T1
11224,A1
12008,A0
12016,T0
12029,B1
13026,B0
15008,R
10230,T1
11225,A1
11769,B1
12010,T0
12010,A0
12746,B0
15010,R
10230,T1
11225,A1
11533,B1
12010,T0
12010,A0
12609,B0
15010,R
10230,T1
11225,A1
11368,B1
11376,B0
11384,B1
12041,T0
12041,A0
12306,B0
15041,R
10200,T1
11195,A1
11916,B1
12010,T0
12010,A0
12820,B0
15010,R
10199,T1
11194,A1
11708,B1
12010,T0
12010,A0
12599,B0
15010,R
10199,T1
11194,A1
11309,B1
12010,A0
12018,T0
12551,B0
15010,R
10200,T1
11195,A1
11880,B1
12010,T0
12010,A0
12831,B0
15010,R
10199,T1
11224,A1
11653,B1
12010,T0
12010,A0
12550,B0
15010,R
10199,T1
11224,A1
11891,B1
12009,T0
12009,A0
12803,B0
15009,R
d1500,w80,m50,s300,p3
10718,T1
11209,A1
12005,T0
12005,A0
15005,R
10715,T1
11236,A1
12032,T0
12032,A0
15032,R
10715,T1
11205,A1
12002,T0
12002,A0
15002,R
10715,T1
11205,A1
12032,T0
12032,A0
15032,R
10715,T1
11205,A1
12001,T0
12001,A0
15001,R
10715,T1
11205,A1
12002,T0
12002,A0
15002,R
10715,T1
11235,A1
12032,A0
12039,T0
15032,R
10715,T1
11205,A1
12001,T0
12001,A0
15001,R
10715,T1
11205,A1
12032,T0
12032,A0
12293,B1
13384,B0
15032,R
10685,T1
11206,A1
11781,B1
12003,T0
12003,A0
12900,B0
15003,R
10694,B1
10715,T1
11206,A1
11873,B0
12002,T0
12002,A0
15002,R
10715,T1
10822,B1
11206,A1
12018,B0
12033,T0
12033,A0
15033,R
10684,T1
11205,A1
12001,T0
12001,A0
12034,B1
13221,B0
15001,R
10716,T1
11206,A1
11279,B1
12004,T0
12004,A0
12513,B0
15004,R
10680,B1
10716,T1
11206,A1
11992,B0
12033,T0
12033,A0
15033,R
10685,T1
10883,B1
11206,A1
12002,T0
12002,A0
12354,B0
15002,R
10715,T1
11205,A1
11989,B1
12002,T0
12002,A0
13015,B0
15002,R
10715,T1
11236,A1
12032,T0
12032,A0
12514,B1
13660,B0
15032,R
10716,T1
11206,A1
11666,B1
12003,T0
12003,A0
12807,B0
15003,R
10716,T1
11191,B1
11206,A1
12004,A0
12012,T0
12309,B0
15004,R
10716,T1
10903,B1
11236,A1
12033,T0
12033,A0
12370,B0
15033,R
10715,T1
11182,B1
11205,A1
12004,T0
12004,A0
12232,B0
15004,R
10715,T1
11205,A1
12002,T0
12002,A0
12166,B1
13354,B0
15002,R
10715,T1
11236,A1
12032,T0
12032,A0
12308,B1
13436,B0
15032,R
10716,T1
10932,B1
11206,A1
11969,B0
12002,T0
12002,A0
15002,R
10716,T1
11168,B1
11206,A1
12002,T0
12002,A0
12380,B0
15002,R
10716,T1
11236,A1
11993,B1
12033,T0
12033,A0
12872,B0
15033,R
10715,T1
10881,B1
11206,A1
11869,B0
12002,T0
12002,A0
15002,R
10715,T1
11206,A1
11385,B1
12034,T0
12034,A0
12301,B0
15034,R
10432,B1
10686,T1
11206,A1
11701,B0
12003,T0
12003,A0
15003,R
10715,T1
10944,B1
11205,A1
11939,B0
12002,T0
12002,A0
15002,R
10715,T1
11205,A1
11950,B1
12032,T0
12032,A0
13179,B0
15032,R
10685,T1
11206,A1
11617,B1
12003,T0
12003,A0
12650,B0
15003,R
10716,T1
11206,A1
11302,B1
12004,T0
12004,A0
12384,B0
15004,R
10715,T1
11205,A1
11594,B1
12034,T0
12034,A0
12867,B0
15034,R
10684,T1
11205,A1
11272,B1
12003,A0
12011,T0
12526,B0
15003,R
10716,T1
11206,A1
11216,B1
12004,T0
12004,A0
12306,B0
15004,R
10716,T1
11050,B1
11206,A1
12033,T0
12033,A0
12119,B0
15033,R
10685,T1
11205,A1
11932,B1
12002,T0
12002,A0
12911,B0
15002,R
10715,T1
11206,A1
11817,B1
12003,T0
12003,A0
12760,B0
15003,R
10715,T1
11205,A1
11306,B1
12034,T0
12034,A0
12336,B0
15034,R
10685,T1
10929,B1
11206,A1
12002,T0
12002,A0
12158,B0
15002,R
10715,T1
11205,A1
11496,B1
12003,T0
12003,A0
12693,B0
15003,R
10715,T1
11205,A1
11573,B1
12034,A0
12041,T0
12758,B0
15034,R
10685,T1
11205,A1
11537,B1
12003,T0
12003,A0
12573,B0
15003,R
10715,T1
11205,A1
11303,B1
12004,T0
12004,A0
12492,B0
15004,R
10538,B1
10715,T1
11205,A1
11968,B0
12032,T0
12032,A0
15032,R
10685,T1
11206,A1
12002,T0
12002,A0
12143,B1
13274,B0
15002,R
10716,T1
11206,A1
11651,B1
12003,T0
12003,A0
12470,B0
15003,R
10715,T1
11236,A1
11520,B1
12034,T0
12034,A0
12529,B0
15034,R
10685,T1
11205,A1
11664,B1
12003,T0
12003,A0
12631,B0
15003,R
10715,T1
11205,A1
11221,B1
12004,T0
12004,A0
12191,B0
15004,R
10715,T1
11205,A1
11324,B1
12034,T0
12034,A0
12498,B0
15034,R
10685,T1
11206,A1
12002,T0
12002,A0
12017,B1
13225,B0
15002,R
10716,T1
11206,A1
11468,B1
12003,T0
12003,A0
12513,B0
15003,R
10716,T1
11206,A1
11918,B1
12033,T0
12033,A0
12857,B0
15033,R
10685,T1
10820,B1
11206,A1
11996,B0
11996,T0
11996,A0
14996,R
10722,T1
10729,B1
11212,A1
12008,T0
12008,A0
12133,B0
15008,R
10716,T1
11236,A1
11963,B1
12033,T0
12033,A0
13060,B0
15033,R
10715,T1
10983,B1
11206,A1
12002,T0
12002,A0
12287,B0
15002,R
10715,T1
11205,A1
12002,T0
12002,A0
12217,B1
13372,B0
15002,R
10715,T1
11117,B1
11236,A1
12032,A0
12040,T0
12204,B0
15032,R
10635,B1
10716,T1
11206,A1
11854,B0
12003,T0
12003,A0
15003,R
10715,T1
10812,B1
11205,A1
12002,T0
12002,A0
12111,B0
15002,R
10715,T1
11235,A1
11927,B1
12033,T0
12033,A0
13077,B0
15033,R
10715,T1
11205,A1
12001,T0
12001,A0
12325,B1
13273,B0
15001,R
10716,T1
11206,A1
11870,B1
12033,T0
12033,A0
12668,B0
15033,R
10685,T1
11206,A1
11613,B1
12003,T0
12003,A0
12629,B0
15003,R
10716,T1
11206,A1
11229,B1
12004,T0
12004,A0
12203,B0
15004,R
10715,T1
11205,A1
11420,B1
12034,T0
12034,A0
12339,B0
15034,R
10685,T1
11009,B1
11206,A1
12002,T0
12002,A0
12233,B0
15002,R
10715,T1
11205,A1
11593,B1
12003,T0
12003,A0
12610,B0
15003,R
9974,B1
10716,T1
11206,A1
11363,B0
12033,T0
12033,A0
15033,R
10685,T1
11205,A1
11408,B1
12003,A0
12011,T0
12794,B0
15003,R
10559,B1
10716,T1
11206,A1
11925,B0
12003,T0
12003,A0
15003,R
10715,T1
11205,A1
11861,B1
12032,T0
12032,A0
13024,B0
15032,R
10685,T1
11206,A1
11683,B1
12003,T0
12003,A0
12743,B0
15003,R
10716,T1
10965,B1
11206,A1
12003,T0
12003,A0
12166,B0
15003,R
10715,T1
11235,A1
11946,B1
12032,T0
12032,A0
13064,B0
15032,R
10715,T1
11205,A1
11723,B1
12003,T0
12003,A0
12823,B0
15003,R
10715,T1
11205,A1
11605,B1
12003,T0
12003,A0
12579,B0
15003,R
10680,B1
10715,T1
11236,A1
11841,B0
12032,T0
12032,A0
15032,R
10702,B1
10716,T1
11206,A1
12003,T0
12003,A0
12111,B0
15003,R
10715,T1
11205,A1
12001,T0
12001,A0
12097,B1
13306,B0
15001,R
10588,B1
10716,T1
11237,A1
11640,B0
12033,T0
12033,A0
15033,R
10715,T1
11198,B1
11205,A1
12004,T0
12004,A0
12440,B0
15004,R
10715,T1
11205,A1
11703,B1
12003,A0
12010,T0
12951,B0
15003,R
10715,T1
11236,A1
11977,B1
12032,T0
12032,A0
13045,B0
15032,R
10716,T1
11206,A1
11312,B1
12004,T0
12004,A0
12506,B0
15004,R
10715,T1
10877,B1
11206,A1
12002,A0
12010,T0
12258,B0
15002,R
10715,T1
10792,B1
11236,A1
12033,T0
12033,A0
12185,B0
15033,R
10715,T1
11205,A1
11500,B1
12003,T0
12003,A0
12980,B0
15003,R
10715,T1
10734,B1
11206,A1
12033,T0
12033,A0
12272,B0
15033,R
10685,T1
10988,B1
11205,A1
12002,A0
12009,T0
12500,B0
15002,R
10715,T1
11205,A1
12002,A0
12009,T0
12210,B1
13301,B0
15002,R
10715,T1
11205,A1
11324,B1
12034,T0
12034,A0
12245,B0
15034,R
10685,T1
11206,A1
11954,B1
12002,T0
12002,A0
13082,B0
14410,B1
15002,R
725,B0
10716,T1
11206,A1
11985,B1
12002,T0
12002,A0
12873,B0
15002,R
10716,T1
11236,A1
11838,B1
12033,T0
12033,A0
12823,B0
15033,R
10716,T1
11206,A1
12002,T0
12002,A0
12067,B1
12970,B0
15002,R
10716,T1
10916,B1
11206,A1
11862,B0
12002,T0
12002,A0
15002,R
10716,T1
11136,B1
11144,B0
11152,B1
11237,A1
12033,T0
12033,A0
12239,B0
15033,R
10715,T1
11205,A1
11402,B1
12003,A0
12011,T0
12389,B0
15003,R
10716,T1
11206,A1
11269,B1
12004,T0
12004,A0
12149,B0
15004,R
10716,T1
10888,B1
11237,A1
11414,B0
12033,T0
12033,A0
15033,R
10715,T1
11205,A1
11464,B1
12003,T0
12003,A0
12332,B0
15003,R
10715,T1
11205,A1
11411,B1
12003,T0
12003,A0
12142,B0
15003,R
10716,T1
11236,A1
11806,B1
12033,T0
12033,A0
12456,B0
15033,R
10716,T1
11206,A1
11390,B1
12004,T0
12004,A0
12332,B0
15004,R
10578,B1
10716,T1
11206,A1
11693,B0
12002,T0
12002,A0
15002,R
10716,T1
11236,A1
11451,B1
12034,T0
12034,A0
12638,B0
15034,R
10715,T1
10782,B1
11206,A1
11875,B0
12002,T0
12002,A0
15002,R
10716,T1
11206,A1
11987,B1
12002,T0
12002,A0
13298,B0
15002,R
10716,T1
11236,A1
11638,B1
12034,T0
12034,A0
12667,B0
15034,R
10715,T1
11205,A1
11542,B1
12003,A0
12010,T0
12716,B0
15003,R
10581,B1
10716,T1
11206,A1
11819,B0
12002,T0
12002,A0
15002,R
10232,B1
10716,T1
11237,A1
11589,B0
12033,T0
12033,A0
15033,R
10715,T1
11126,B1
11205,A1
12002,T0
12002,A0
12389,B0
15002,R
10715,T1
11205,A1
12032,T0
12032,A0
12465,B1
13575,B0
15032,R
10685,T1
11206,A1
11574,B1
12003,T0
12003,A0
12694,B0
15003,R
10716,T1
11206,A1
11386,B1
12004,T0
12004,A0
12694,B0
15004,R
10715,T1
10805,B1
11206,A1
11929,B0
12033,T0
12033,A0
15033,R
10648,B1
10685,T1
11206,A1
11997,B0
11997,T0
11997,A0
14997,R
10720,T1
11210,A1
11298,B1
12009,T0
12009,A0
12648,B0
15009,R
10715,T1
11205,A1
11447,B1
12034,T0
12034,A0
12666,B0
15034,R
10684,T1
10771,B1
11205,A1
12001,B0
12001,T0
12001,A0
15001,R
10716,T1
11206,A1
11879,B1
12003,T0
12003,A0
13050,B0
15003,R
10715,T1
11096,B1
11206,A1
12033,T0
12033,A0
12357,B0
15033,R
d1500,w80,m0,s300,p3
11195,T1
11195,A1
11991,T0
11991,A0
14991,R
11235,T1
11235,A1
12031,T0
12031,A0
15031,R
11204,T1
11204,A1
12000,A0
12008,T0
15000,R
11204,T1
11204,A1
12031,T0
12031,A0
15031,R
10156,B1
11204,T1
11204,A1
11328,B0
12001,T0
12001,A0
15001,R
10528,B1
11204,T1
11204,A1
11658,B0
12000,T0
12000,A0
15000,R
10776,B1
11235,T1
11235,A1
12030,B0
12030,T0
12030,A0
15030,R
11206,T1
11206,A1
11238,B1
12004,T0
12004,A0
12418,B0
15004,R
11204,T1
11204,A1
11791,B1
12032,T0
12032,A0
13028,B0
15032,R
11204,T1
11204,A1
11419,B1
12002,T0
12002,A0
12423,B0
15002,R
10457,B1
11205,T1
11205,A1
11434,B0
12001,T0
12001,A0
15001,R
11235,T1
11235,A1
11792,B1
12032,T0
12032,A0
12890,B0
15032,R
10892,B1
11204,T1
11204,A1
11989,B0
12001,T0
12001,A0
15001,R
11015,B1
11204,T1
11204,A1
11921,B0
12001,T0
12001,A0
15001,R
11234,T1
11234,A1
12031,T0
12031,A0
12727,B1
13752,B0
15031,R
10910,B1
11204,T1
11204,A1
12001,T0
12001,A0
12133,B0
15001,R
11234,T1
11234,A1
11374,B1
12032,T0
12032,A0
12624,B0
15032,R
11204,T1
11204,A1
11583,B1
12002,T0
12002,A0
12691,B0
15002,R
11204,T1
11204,A1
11537,B1
12002,T0
12002,A0
12647,B0
15002,R
11234,T1
11234,A1
11823,B1
12032,T0
12032,A0
12839,B0
13711,B1
14919,B0
15032,R
11204,T1
11204,A1
12000,T0
12000,A0
12325,B1
13135,B0
15000,R
11235,T1
11235,A1
11713,B1
12032,T0
12032,A0
12686,B0
15032,R
11113,B1
11205,T1
11205,A1
12001,T0
12001,A0
12088,B0
15001,R
10938,B1
10945,B0
10953,B1
11204,T1
11204,A1
11784,B0
12001,T0
12001,A0
15001,R
11234,T1
11234,A1
11483,B1
12032,T0
12032,A0
12549,B0
15032,R
11204,T1
11204,A1
11313,B1
12003,T0
12003,A0
12402,B0
15003,R
11204,A1
11211,T1
11253,B1
12002,T0
12002,A0
12188,B0
15002,R
11235,T1
11235,A1
12031,T0
12031,A0
12169,B1
13020,B0
15031,R
11204,T1
11204,A1
12001,T0
12001,A0
12016,B1
12978,B0
15001,R
10427,B1
11235,T1
11235,A1
11677,B0
12032,T0
12032,A0
15032,R
10512,B1
11204,T1
11204,A1
11894,B0
12001,T0
12001,A0
15001,R
11204,T1
11204,A1
11379,B1
12002,T0
12002,A0
12524,B0
15002,R
11234,T1
11234,A1
11440,B1
12032,T0
12032,A0
12707,B0
15032,R
11099,B1
11205,T1
11205,A1
12001,T0
12001,A0
12032,B0
15001,R
10806,B1
11235,T1
11235,A1
12032,T0
12032,A0
12046,B0
15032,R
10741,B1
11204,T1
11204,A1
11956,B0
12000,T0
12000,A0
15000,R
11204,T1
11204,A1
11376,B1
12002,T0
12002,A0
12343,B0
15002,R
11235,T1
11235,A1
11872,B1
12032,T0
12032,A0
12836,B0
15032,R
11204,T1
11204,A1
11343,B1
12002,T0
12002,A0
12377,B0
15002,R
11204,T1
11204,A1
11784,B1
12032,T0
12032,A0
12855,B0
15032,R
10348,B1
11205,T1
11205,A1
11531,B0
12001,T0
12001,A0
15001,R
10703,B1
11204,T1
11204,A1
11767,B0
12001,A0
12008,T0
15001,R
11234,T1
11234,A1
11748,B1
12032,T0
12032,A0
12780,B0
15032,R
11204,T1
11204,A1
12000,T0
12000,A0
12967,B1
13860,B0
15000,R
11204,T1
11204,A1
11964,B1
12032,A0
12039,T0
12933,B0
15032,R
10433,B1
11204,T1
11204,A1
11400,B0
12001,T0
12001,A0
15001,R
11204,T1
11204,A1
12000,T0
12000,A0
12834,B1
14006,B0
15000,R
10908,B1
11235,T1
11235,A1
12032,T0
12032,A0
12105,B0
15032,R
11204,T1
11204,A1
11295,B1
12002,T0
12002,A0
12480,B0
15002,R
11204,T1
11204,A1
11595,B1
12032,T0
12032,A0
12841,B0
15032,R
10693,B1
11205,T1
11205,A1
12001,T0
12001,A0
12234,B0
15001,R
11204,T1
11204,A1
11479,B1
12002,T0
12002,A0
12704,B0
15002,R
11234,T1
11234,A1
12031,T0
12031,A0
12276,B1
13209,B0
15031,R
11204,T1
11204,A1
11314,B1
12002,T0
12002,A0
12474,B0
15002,R
11106,B1
11205,T1
11205,A1
12001,T0
12001,A0
12145,B0
15001,R
11234,T1
11234,A1
11657,B1
12032,T0
12032,A0
12723,B0
15032,R
11204,T1
11204,A1
12000,T0
12000,A0
12070,B1
12937,B0
15000,R
11235,T1
11235,A1
12032,T0
12032,A0
12237,B1
13372,B0
15032,R
11204,A1
11211,T1
11404,B1
12002,T0
12002,A0
12632,B0
15002,R
11188,B1
11204,T1
11204,A1
12003,T0
12003,A0
12255,B0
15003,R
11234,T1
11234,A1
12030,T0
12030,A0
12389,B1
13447,B0
15030,R
11205,T1
11205,A1
12001,T0
12001,A0
12168,B1
13059,B0
15001,R
10432,B1
11205,T1
11205,A1
11475,B0
12032,T0
12032,A0
15032,R
10981,B1
11204,T1
11204,A1
11972,B0
12001,T0
12001,A0
15001,R
11204,T1
11204,A1
11398,B1
12002,T0
12002,A0
12544,B0
15002,R
11234,T1
11234,A1
11491,B1
12032,T0
12032,A0
12646,B0
15032,R
10794,B1
11204,T1
11204,A1
11788,B0
12001,T0
12001,A0
15001,R
10960,B1
11204,T1
11204,A1
12032,T0
12032,A0
12156,B0
15032,R
11068,B1
11204,T1
11204,A1
12000,T0
12000,A0
12332,B0
15000,R
11204,T1
11204,A1
12000,T0
12000,A0
12477,B1
13661,B0
15000,R
10915,B1
11236,T1
11236,A1
12032,T0
12032,A0
12192,B0
15032,R
11204,T1
11204,A1
11741,B1
12001,T0
12001,A0
13004,B0
15001,R
10130,B1
11205,T1
11205,A1
11546,B0
12032,T0
12032,A0
15032,R
10948,B1
11204,A1
11212,T1
12001,T0
12001,A0
12156,B0
15001,R
10748,B1
10757,B0
10765,B1
11204,T1
11204,A1
12000,T0
12000,A0
12055,B0
15000,R
11235,T1
11235,A1
11513,B1
12033,T0
12033,A0
12765,B0
15033,R
9690,B1
9697,B0
9704,B1
10876,B0
11204,A1
11212,T1
12001,T0
12001,A0
15001,R
11204,A1
11211,T1
11898,B1
12031,T0
12031,A0
13164,B0
15031,R
11204,T1
11204,A1
12001,A0
12008,T0
12270,B1
13524,B0
15001,R
11204,T1
11204,A1
12000,T0
12000,A0
12299,B1
13586,B0
15000,R
10952,B1
11235,T1
11235,A1
12032,T0
12032,A0
12142,B0
15032,R
11204,T1
11204,A1
11309,B1
12002,T0
12002,A0
12504,B0
15002,R
11204,T1
