d1500,w80,m150,s300,p3
9708,T1
11208,A1
12005,T0
12005,A0
15005,R
9707,T1
11207,A1
12004,T0
12004,A0
15004,R
9738,T1
11238,A1
12035,T0
12035,A0
15035,R
9707,T1
11207,A1
12004,T0
12004,A0
15004,R
9707,T1
11208,A1
12004,T0
12004,A0
15004,R
9707,T1
11208,A1
12035,T0
12035,A0
15035,R
9707,T1
11208,A1
12004,T0
12004,A0
15004,R
9707,T1
11208,A1
12004,T0
12004,A0
15004,R
9708,T1
11208,A1
12035,T0
12035,A0
15035,R
9707,T1
11208,A1
12005,T0
12005,A0
15005,R
9707,T1
11207,A1
12004,T0
12004,A0
15004,R
9707,T1
11207,A1
12004,T0
12004,A0
15004,R
9738,T1
11238,A1
12035,T0
12035,A0
15035,R
9707,T1
11207,A1
12004,T0
12004,A0
15004,R
9707,T1
11207,A1
12004,T0
12004,A0
15004,R
9707,T1
11207,A1
11632,B1
12036,T0
12036,A0
12851,B0
15036,R
9707,T1
11072,B1
11208,A1
12005,T0
12005,A0
12486,B0
15005,R
9707,T1
11207,A1
11526,B1
12005,T0
12005,A0
12942,B0
15005,R
9708,T1
11208,A1
11399,B1
12006,T0
12006,A0
12600,B0
15006,R
9708,T1
11208,A1
11334,B1
12037,T0
12037,A0
12464,B0
15037,R
9708,T1
11208,A1
11389,B1
12007,T0
12007,A0
12574,B0
15007,R
9707,T1
11207,A1
11518,B1
12005,T0
12005,A0
12839,B0
15005,R
9708,T1
11208,A1
11725,B1
12006,T0
12006,A0
12972,B0
15006,R
9707,T1
11208,A1
11872,B1
12035,T0
12035,A0
13113,B0
15035,R
9708,T1
11208,A1
11434,B1
12006,T0
12006,A0
12682,B0
15006,R
9708,T1
11208,A1
11332,B1
12007,T0
12007,A0
12756,B0
15007,R
9707,T1
11208,A1
11219,B1
12006,T0
12006,A0
12878,B0
15006,R
9708,T1
11208,A1
11334,B1
12007,T0
12007,A0
12888,B0
15007,R
9737,T1
11238,A1
11316,B1
11323,B0
11331,B1
12036,T0
12036,A0
12813,B0
15036,R
9708,T1
11208,A1
11588,B1
11595,B0
11603,B1
12006,T0
12006,A0
12950,B0
15006,R
9707,T1
11208,A1
11335,B1
12006,T0
12006,A0
12781,B0
15006,R
9707,T1
11208,A1
11367,B1
11375,B0
11382,B1
12006,T0
12006,A0
12640,B0
15006,R
9707,T1
10724,B1
10732,B0
10739,B1
11208,A1
12036,T0
12036,A0
12282,B0
15036,R
9707,T1
11207,A1
11379,B1
12006,T0
12006,A0
12696,B0
15006,R
9707,T1
11207,A1
11316,B1
12006,T0
12006,A0
12667,B0
15006,R
9707,T1
10960,B1
10968,B0
10976,B1
11208,A1
12005,T0
12005,A0
12476,B0
15005,R
9707,T1
11238,A1
11665,B1
12036,T0
12036,A0
12982,B0
15036,R
9707,T1
11208,A1
11949,B1
11957,B0
11964,B1
12005,T0
12005,A0
13385,B0
15005,R
9707,T1
11208,A1
11534,B1
12005,A0
12013,T0
13077,B0
15005,R
9708,T1
11208,A1
11353,B1
11360,B0
11368,B1
12007,T0
12007,A0
12920,B0
15007,R
9707,T1
11098,B1
11208,A1
12035,T0
12035,A0
12710,B0
15035,R
9707,T1
11208,A1
11630,B1
12005,T0
12005,A0
13110,B0
15005,R
9708,T1
11208,A1
11504,B1
12006,A0
12014,T0
12967,B0
15006,R
9708,T1
11208,A1
11674,B1
12006,T0
12006,A0
13037,B0
15006,R
9738,T1
11238,A1
11758,B1
12036,T0
12036,A0
13226,B0
15036,R
9707,T1
11208,A1
11646,B1
11654,B0
11661,B1
12005,T0
12005,A0
12918,B0
15005,R
9708,T1
11208,A1
11525,B1
12006,T0
12006,A0
12852,B0
15006,R
9708,T1
11208,A1
11527,B1
12006,T0
12006,A0
13049,B0
15006,R
9707,T1
11239,A1
11382,B1
12037,T0
12037,A0
12771,B0
15037,R
9707,T1
11208,A1
11541,B1
11548,B0
11556,B1
12005,T0
12005,A0
12932,B0
15005,R
9708,T1
11208,A1
11353,B1
12007,T0
12007,A0
12737,B0
15007,R
9707,T1
11192,B1
11200,B0
11208,B1
11208,A1
12006,T0
12006,A0
12528,B0
15006,R
9708,T1
11196,B1
11208,A1
12038,T0
12038,A0
12580,B0
15038,R
9707,T1
11208,A1
11457,B1
12005,T0
12005,A0
12773,B0
15005,R
9708,T1
11208,A1
11401,B1
12007,T0
12007,A0
12855,B0
15007,R
9707,T1
11207,A1
11535,B1
11542,B0
11550,B1
12005,T0
12005,A0
12840,B0
15005,R
9708,T1
11208,A1
11352,B1
12007,T0
12007,A0
12574,B0
15007,R
9737,T1
11238,A1
11713,B1
12036,T0
12036,A0
13189,B0
15036,R
9707,T1
11207,A1
11528,B1
12005,T0
12005,A0
13036,B0
15005,R
9708,T1
11208,A1
11317,B1
12006,T0
12006,A0
13204,B0
15006,R
9708,T1
11208,A1
11302,B1
12007,T0
12007,A0
13265,B0
15007,R
9738,T1
11238,A1
11534,B1
12036,T0
12036,A0
12968,B0
15036,R
9708,T1
11208,A1
11572,B1
11580,B0
11587,B1
12006,T0
12006,A0
12713,B0
15006,R
9707,T1
11208,A1
11678,B1
12005,T0
12005,A0
13220,B0
15005,R
9708,T1
11208,A1
11651,B1
12006,T0
12006,A0
13167,B0
15006,R
9738,T1
11238,A1
11342,B1
12037,T0
12037,A0
13173,B0
15037,R
9707,T1
11208,A1
11358,B1
12006,T0
12006,A0
12784,B0
15006,R
9707,T1
11208,A1
11406,B1
12006,T0
12006,A0
13171,B0
15006,R
9707,T1
11208,A1
11800,B1
11807,B0
11815,B1
12005,T0
12005,A0
13216,B0
15005,R
9708,T1
11208,A1
11236,B1
11243,B0
11251,B1
12038,T0
12038,A0
13460,B0
15038,R
9707,T1
11207,A1
11330,B1
12006,T0
12006,A0
12810,B0
15006,R
9707,T1
11207,A1
11551,B1
12005,T0
12005,A0
13100,B0
15005,R
9708,T1
11208,A1
11254,B1
11262,B0
11270,B1
12007,T0
12007,A0
12896,B0
15007,R
9707,T1
11208,A1
11403,B1
12006,T0
12006,A0
13113,B0
15006,R
9738,T1
11238,A1
11506,B1
11513,B0
11521,B1
12036,T0
12036,A0
12816,B0
15036,R
9708,T1
11208,A1
11264,B1
12007,T0
12007,A0
12812,B0
15007,R
9707,T1
11208,A1
11439,B1
11447,B0
11454,B1
12006,A0
12013,T0
13035,B0
15006,R
9707,T1
11208,A1
11458,B1
12006,T0
12006,A0
13373,B0
15006,R
9738,T1
11238,A1
11479,B1
12036,T0
12036,A0
13084,B0
15036,R
9707,T1
11208,A1
11379,B1
12006,A0
12014,T0
12791,B0
15006,R
9708,T1
11208,A1
11377,B1
12006,T0
12006,A0
12690,B0
15006,R
9708,T1
11208,A1
11886,B1
11893,B0
11901,B1
12005,T0
12005,A0
13440,B0
15005,R
9738,T1
11239,A1
11445,B1
12037,T0
12037,A0
12771,B0
15037,R
9707,T1
11208,A1
11358,B1
12006,T0
12006,A0
13079,B0
15006,R
9708,T1
11208,A1
11566,B1
12006,T0
12006,A0
13147,B0
15006,R
9707,T1
11208,A1
11229,B1
12007,T0
12007,A0
12727,B0
15007,R
9707,T1
10950,B1
10957,B0
10965,B1
11208,A1
12035,T0
12035,A0
12474,B0
15035,R
9707,T1
11208,A1
11631,B1
12005,T0
12005,A0
13054,B0
15005,R
9708,T1
11208,A1
11600,B1
12006,T0
12006,A0
13064,B0
15006,R
9707,T1
11208,A1
11532,B1
12006,T0
12006,A0
12954,B0
15006,R
9707,T1
11208,A1
11378,B1
12037,T0
12037,A0
12858,B0
15037,R
9707,T1
11208,A1
11355,B1
12006,T0
12006,A0
12965,B0
15006,R
9707,T1
11208,A1
11552,B1
12006,T0
12006,A0
13118,B0
15006,R
9707,T1
11208,A1
11566,B1
12005,T0
12005,A0
13020,B0
15005,R
9708,T1
11208,A1
11367,B1
12037,T0
12037,A0
12890,B0
15037,R
9707,T1
11162,B1
11208,A1
12005,T0
12005,A0
12949,B0
15005,R
9707,T1
11208,A1
11224,B1
12006,T0
12006,A0
12970,B0
15006,R
9708,T1
11208,A1
11579,B1
11586,B0
11594,B1
12006,T0
12006,A0
13103,B0
15006,R
9707,T1
11208,A1
11243,B1
12007,T0
12007,A0
13033,B0
15007,R
9738,T1
11238,A1
11434,B1
12036,T0
12036,A0
12983,B0
15036,R
9708,T1
11208,A1
11512,B1
12006,T0
12006,A0
12977,B0
15006,R
9708,T1
11208,A1
11481,B1
12006,T0
12006,A0
12965,B0
15006,R
9708,T1
11208,A1
11540,B1
12006,T0
12006,A0
12981,B0
15006,R
9738,T1
11238,A1
11506,B1
12036,T0
12036,A0
13193,B0
15036,R
9708,T1
11208,A1
11496,B1
12006,T0
12006,A0
13228,B0
15006,R
9708,T1
11208,A1
11655,B1
12006,T0
12006,A0
13169,B0
15006,R
9707,T1
11208,A1
11560,B1
12005,T0
12005,A0
13099,B0
15005,R
9738,T1
11239,A1
11418,B1
12037,T0
12037,A0
13330,B0
15037,R
9708,T1
11208,A1
11716,B1
12006,A0
12013,T0
13408,B0
15006,R
9707,T1
11208,A1
11546,B1
12006,T0
12006,A0
12978,B0
15006,R
9707,T1
11207,A1
11523,B1
12005,T0
12005,A0
13018,B0
15005,R
9738,T1
11239,A1
11606,B1
12037,T0
12037,A0
13298,B0
15037,R
9707,T1
11207,A1
11479,B1
12005,T0
12005,A0
13060,B0
15005,R
9708,T1
11208,A1
11508,B1
11517,B0
11525,B1
12006,T0
12006,A0
12934,B0
15006,R
9708,T1
11208,A1
11655,B1
12006,T0
12006,A0
13182,B0
15006,R
9707,T1
11238,A1
11762,B1
11771,B0
11778,B1
12036,A0
12043,T0
13314,B0
15036,R
9707,T1
11208,A1
11341,B1
12006,T0
12006,A0
12918,B0
15006,R
9707,T1
11208,A1
11531,B1
11539,B0
11546,B1
12006,T0
12006,A0
13510,B0
15006,R
9707,T1
11208,A1
11820,B1
12005,T0
12005,A0
13187,B0
15005,R
9707,T1
11208,A1
11215,B1
12037,T0
12037,A0
13149,B0
15037,R
9707,T1
11208,A1
11602,B1
12006,T0
12006,A0
13429,B0
15006,R
9707,T1
11208,A1
11251,B1
12006,T0
12006,A0
12967,B0
15006,R
9707,T1
11208,A1
11297,B1
12006,T0
12006,A0
12919,B0
15006,R
9708,T1
11208,A1
11389,B1
12007,T0
12007,A0
12947,B0
15007,R
9738,T1
11238,A1
11382,B1
12036,A0
12044,T0
13073,B0
15036,R
9708,T1
11208,A1
11604,B1
12006,T0
12006,A0
13015,B0
15006,R
9707,T1
11164,B1
11173,B0
11181,B1
11208,A1
12005,T0
12005,A0
12874,B0
15005,R
9707,T1
11208,A1
11596,B1
12005,T0
12005,A0
13096,B0
15005,R
9738,T1
11239,A1
11560,B1
12037,T0
12037,A0
13012,B0
15037,R
9707,T1
11208,A1
11443,B1
12006,T0
12006,A0
12891,B0
15006,R
9707,T1
11208,A1
11665,B1
12005,T0
12005,A0
13324,B0
15005,R
9708,T1
11208,A1
11537,B1
12006,T0
12006,A0
13096,B0
15006,R
9738,T1
11238,A1
11458,B1
12036,T0
12036,A0
12902,B0
15036,R
9708,T1
11208,A1
11553,B1
12006,T0
12006,A0
13144,B0
15006,R
9708,T1
11208,A1
11751,B1
12005,T0
12005,A0
13805,B0
15005,R
d1500,w80,m150,s150,p3
9718,T1
11196,A1
12010,T0
12010,A0
15010,R
9718,T1
11226,A1
12010,T0
12010,A0
15010,R
9718,T1
11226,A1
12010,T0
12010,A0
12251,B1
12260,B0
12268,B1
13616,B0
15010,R
9719,T1
11226,A1
11337,B1
11344,B0
11352,B1
12012,T0
12012,A0
12838,B0
15012,R
9719,T1
11226,A1
11342,B1
12012,T0
12012,A0
12791,B0
15012,R
9719,T1
11226,A1
11442,B1
12012,T0
12012,A0
12909,B0
15012,R
9719,T1
11226,A1
11393,B1
12012,T0
12012,A0
13085,B0
15012,R
9719,T1
11226,A1
11645,B1
12011,T0
12011,A0
13028,B0
15011,R
9719,T1
11226,A1
11450,B1
12042,T0
12042,A0
12965,B0
15042,R
9689,T1
11196,A1
11643,B1
11652,B0
11659,B1
12012,T0
12012,A0
13280,B0
15012,R
9688,T1
11196,A1
11461,B1
11470,B0
11477,B1
12011,T0
12011,A0
13161,B0
15011,R
9689,T1
11197,A1
11540,B1
12012,T0
12012,A0
13155,B0
15012,R
9689,T1
11196,A1
11629,B1
12011,A0
12019,T0
12999,B0
15011,R
9689,T1
11197,A1
11494,B1
11501,B0
11509,B1
12012,T0
12012,A0
12959,B0
15012,R
9719,T1
11196,A1
11536,B1
12012,T0
12012,A0
13145,B0
15012,R
9719,T1
11196,A1
11812,B1
12011,T0
12011,A0
13245,B0
15011,R
9719,T1
11196,A1
11491,B1
12012,T0
12012,A0
13051,B0
15012,R
9718,T1
11226,A1
11436,B1
12011,T0
12011,A0
12885,B0
15011,R
9719,T1
11227,A1
11480,B1
12012,T0
12012,A0
12943,B0
15012,R
9719,T1
11226,A1
11550,B1
12012,T0
12012,A0
12950,B0
15012,R
9718,T1
11226,A1
11318,B1
12012,T0
12012,A0
13265,B0
15012,R
9718,T1
11226,B1
11226,A1
12012,T0
12012,A0
12561,B0
15012,R
9719,T1
11119,B1
11127,B0
11134,B1
11226,A1
12011,T0
12011,A0
12928,B0
15011,R
9718,T1
11226,A1
11818,B1
12010,T0
12010,A0
13358,B0
15010,R
9719,T1
11226,A1
11613,B1
12012,T0
12012,A0
12895,B0
15012,R
9718,T1
11226,A1
11409,B1
11418,B0
11426,B1
12012,T0
12012,A0
12910,B0
15012,R
9718,T1
11226,A1
11402,B1
12042,T0
12042,A0
13201,B0
15042,R
9689,T1
11196,A1
11391,B1
11398,B0
11406,B1
12012,T0
12012,A0
12848,B0
15012,R
9689,T1
11196,A1
11505,B1
12012,T0
12012,A0
13072,B0
15012,R
9688,T1
11196,A1
11372,B1
12011,A0
12019,T0
12815,B0
15011,R
9689,T1
11197,A1
11646,B1
11655,B0
11662,B1
12012,T0
12012,A0
13168,B0
15012,R
9689,T1
11196,A1
11565,B1
12011,T0
12011,A0
12907,B0
15011,R
9719,T1
11197,A1
11633,B1
12012,T0
12012,A0
13144,B0
15012,R
9718,T1
11196,A1
11487,B1
12011,T0
12011,A0
13063,B0
15011,R
9719,T1
11196,A1
11261,B1
12013,T0
12013,A0
13072,B0
15013,R
9718,T1
11196,A1
11328,B1
12012,T0
12012,A0
12623,B0
15012,R
9718,T1
11196,A1
11235,B1
12012,T0
12012,A0
12781,B0
15012,R
9719,T1
11226,A1
11331,B1
12012,A0
12019,T0
12811,B0
15012,R
9719,T1
11226,A1
11562,B1
11572,B0
11579,B1
12011,T0
12011,A0
12848,B0
15011,R
9719,T1
11152,B1
11227,A1
12011,T0
12011,A0
13200,B0
15011,R
9719,T1
11226,A1
11683,B1
12011,A0
12019,T0
13418,B0
15011,R
9719,T1
11226,A1
11759,B1
11767,B0
11774,B1
12011,T0
12011,A0
13608,B0
15011,R
9719,T1
11226,A1
11322,B1
12012,T0
12012,A0
13008,B0
15012,R
9719,T1
11226,A1
11700,B1
12011,T0
12011,A0
13088,B0
15011,R
9719,T1
10895,B1
11227,A1
12011,T0
12011,A0
12801,B0
15011,R
9719,T1
11226,A1
11641,B1
11650,B0
11658,B1
12042,T0
12042,A0
13064,B0
15042,R
9688,T1
11196,A1
12010,T0
12010,A0
12156,B1
13839,B0
15010,R
9689,T1
11196,A1
11525,B1
12012,T0
12012,A0
13261,B0
15012,R
9688,T1
11196,A1
11587,B1
12011,T0
12011,A0
13134,B0
15011,R
9689,T1
11197,A1
11456,B1
12012,T0
12012,A0
12936,B0
15012,R
9719,T1
11196,A1
11942,B1
11951,B0
11958,B1
12011,T0
12011,A0
13511,B0
15011,R
9719,T1
11196,A1
11523,B1
11531,B0
11538,B1
12012,T0
12012,A0
13393,B0
15012,R
9718,T1
11196,A1
11674,B1
12011,T0
12011,A0
13297,B0
15011,R
9719,T1
11226,A1
11530,B1
12012,T0
12012,A0
13074,B0
15012,R
9718,T1
11226,A1
11565,B1
12011,T0
12011,A0
13112,B0
15011,R
9719,T1
11226,A1
11527,B1
12012,T0
12012,A0
13405,B0
15012,R
9718,T1
11226,A1
11975,B1
12010,T0
12010,A0
13493,B0
15010,R
9719,T1
11226,A1
11414,B1
12012,T0
12012,A0
13097,B0
15012,R
9719,T1
11226,A1
