d1500,w80,m100,s150,p3
15001,R
11203,T1
11203,A1
12030,T0
12030,A0
12413,B1
13458,B0
15030,R
11204,B1
11204,T1
11204,A1
12003,T0
12003,A0
12962,B0
15003,R
11037,B1
11204,T1
11204,A1
12000,T0
12000,A0
12603,B0
15000,R
d1500,w80,m150,s300,p3
9730,T1
11231,A1
12027,T0
12027,A0
15027,R
9707,T1
11207,A1
12004,T0
12004,A0
15004,R
9706,T1
11207,A1
11652,B1
12004,T0
12004,A0
13045,B0
15004,R
9738,T1
11239,A1
11308,B1
12037,T0
12037,A0
12731,B0
15037,R
9707,T1
11207,A1
11439,B1
12005,A0
12013,T0
13300,B0
15005,R
9707,T1
11208,A1
11551,B1
12006,T0
12006,A0
12783,B0
15006,R
9707,T1
11207,A1
11235,B1
12006,T0
12006,A0
12782,B0
15006,R
d1500,w80,m0,s150,p3
11232,T1
11232,A1
12016,A0
12023,T0
15016,R
11221,T1
11221,A1
12005,T0
12005,A0
15005,R
11222,T1
11222,A1
12036,T0
12036,A0
15036,R
11191,T1
11191,A1
12005,T0
12005,A0
12583,B1
14085,B0
15005,R
10517,B1
11222,T1
11222,A1
12006,A0
12014,T0
12185,B0
15006,R
11222,T1
11222,A1
11544,B1
12007,T0
12007,A0
13216,B0
15007,R
11222,T1
11222,A1
12036,T0
12036,A0
12428,B1
13475,B0
15036,R
11192,T1
11192,A1
11362,B1
12008,T0
12008,A0
12938,B0
15008,R
d1500,w80,m250,s300,p3
8702,T1
11214,A1
12010,T0
12010,A0
15010,R
8699,T1
11210,A1
12007,T0
12007,A0
15007,R
8699,T1
11210,A1
11651,B1
12007,T0
12007,A0
12773,B0
15007,R
8730,T1
10784,B1
11211,A1
12007,T0
12007,A0
12550,B0
15007,R
8730,T1
11211,A1
11417,B1
12039,T0
12039,A0
12805,B0
15039,R
8699,T1
11211,A1
11925,B1
12008,T0
12008,A0
13317,B0
15008,R
8699,T1
11210,A1
11628,B1
12007,T0
12007,A0
12819,B0
15007,R
d1500,w80,m150,s150,p3
9701,T1
11208,A1
12023,T0
12023,A0
15023,R
9688,T1
11195,A1
12009,T0
12009,A0
15009,R
9688,T1
11194,B1
11194,A1
12012,T0
12012,A0
12626,B0
15012,R
9688,T1
11195,A1
11492,B1
12011,T0
12011,A0
12639,B0
15011,R
9718,T1
11196,A1
11576,B1
12011,T0
12011,A0
13002,B0
15011,R
9718,T1
11196,A1
11503,B1
12011,T0
12011,A0
12798,B0
15011,R
9719,T1
11196,A1
11688,B1
12011,T0
12011,A0
12889,B0
15011,R
d1500,w80,m100,s300,p3
10199,T1
11210,A1
12006,T0
12006,A0
15006,R
10226,T1
11206,A1
12033,T0
12033,A0
12828,B1
14209,B0
15033,R
10196,T1
11207,A1
11688,B1
12004,T0
12004,A0
12868,B0
15004,R
10196,T1
11206,A1
11508,B1
12004,T0
12004,A0
12645,B0
15004,R
10227,T1
11207,A1
11369,B1
11377,B0
11385,B1
12005,T0
12005,A0
12580,B0
15005,R
10226,T1
11237,A1
11614,B1
12034,T0
12034,A0
12751,B0
15034,R
d1500,w80,m200,s300,p3
9211,T1
11202,A1
11998,T0
11998,A0
14998,R
9218,T1
11209,A1
12005,A0
12013,T0
15005,R
9218,T1
11240,A1
12036,T0
12036,A0
15036,R
9188,T1
11209,A1
11755,B1
12006,A0
12014,T0
13014,B0
15006,R
9218,T1
10973,B1
11209,A1
12006,T0
12006,A0
12440,B0
15006,R
9218,T1
11209,A1
11387,B1
12007,T0
12007,A0
12918,B0
15007,R
9218,T1
11209,A1
11321,B1
12007,A0
12015,T0
12741,B0
15007,R
9219,T1
11240,A1
12036,T0
12036,A0
12066,B1
13253,B0
15036,R
