d1500,w80,m0,s150,p3
11207,T1
11207,A1
12004,T0
12004,A0
15004,R
11234,T1
11234,A1
12030,T0
12030,A0
15030,R
11204,T1
11204,A1
12000,T0
12000,A0
15000,R
11235,T1
11235,A1
12031,T0
12031,A0
15031,R
11204,T1
11204,A1
12000,T0
12000,A0
15000,R
11204,T1
11204,A1
12031,T0
12031,A0
15031,R
11204,T1
11204,A1
12000,A0
12007,T0
15000,R
11204,T1
11204,A1
12000,T0
12000,A0
15000,R
11222,T1
11222,A1
12037,T0
12037,A0
15037,R
11191,T1
11191,A1
12005,T0
12005,A0
15005,R
11222,T1
11222,A1
12006,T0
12006,A0
15006,R
11222,T1
11222,A1
12006,T0
12006,A0
15006,R
11222,T1
11222,A1
12036,T0
12036,A0
15036,R
11191,T1
11191,A1
12005,T0
12005,A0
15005,R
11222,T1
11222,A1
12006,T0
12006,A0
15006,R
11222,T1
11222,A1
12006,T0
12006,A0
15006,R
11222,A1
11229,T1
12036,T0
12036,A0
15036,R
11191,T1
11191,A1
12005,T0
12005,A0
15005,R
11222,T1
11222,A1
12006,T0
12006,A0
15006,R
11222,T1
11222,A1
12006,T0
12006,A0
15006,R
11222,T1
11222,A1
12036,T0
12036,A0
15036,R
11191,T1
11191,A1
12006,T0
12006,A0
15006,R
11221,T1
11221,A1
12005,T0
12005,A0
15005,R
11222,T1
11222,A1
12006,T0
12006,A0
15006,R
11222,A1
11229,T1
12036,A0
12043,T0
15036,R
11191,T1
11191,A1
12006,A0
12013,T0
15006,R
11221,T1
11221,A1
12005,T0
12005,A0
15005,R
11222,T1
11222,A1
12006,T0
12006,A0
15006,R
11222,T1
11222,A1
12036,T0
12036,A0
15036,R
11191,T1
11191,A1
12006,T0
12006,A0
13507,B1
14536,B0
15006,R
11197,A1
11204,T1
11335,B1
12013,T0
12013,A0
12172,B0
15013,R
11222,T1
11222,A1
12006,T0
12006,A0
13102,B1
13110,B0
13117,B1
13339,B0
15006,R
11222,T1
11222,A1
12006,T0
12006,A0
15006,R
11221,T1
11221,A1
12036,T0
12036,A0
12797,B1
13323,B0
15036,R
11192,T1
11192,A1
11980,B1
12006,T0
12006,A0
12485,B0
15006,R
11192,T1
11192,A1
11506,B1
12008,T0
12008,A0
12171,B0
15008,R
11222,T1
11222,A1
11906,B1
12006,T0
12006,A0
12547,B0
15006,R
11222,T1
11222,A1
12006,T0
12006,A0
12984,B1
13427,B0
15006,R
11222,T1
11222,A1
12036,T0
12036,A0
13042,B1
13690,B0
15036,R
11192,T1
11192,A1
12006,T0
12006,A0
12813,B1
13222,B0
15006,R
11222,A1
11230,T1
11741,B1
12007,T0
12007,A0
12335,B0
15007,R
11222,T1
11222,A1
12006,T0
12006,A0
12960,B1
13412,B0
15006,R
11222,T1
11222,A1
12036,T0
12036,A0
12113,B1
12854,B0
15036,R
11192,T1
11192,A1
11969,B1
12007,T0
12007,A0
12645,B0
15007,R
11192,T1
11192,A1
11522,B1
12007,T0
12007,A0
12285,B0
15007,R
10758,B1
11223,A1
11230,T1
11620,B0
12007,T0
12007,A0
15007,R
11222,T1
11222,A1
12006,T0
12006,A0
12519,B1
13128,B0
15006,R
10364,B1
11223,T1
11223,A1
11237,B0
12037,T0
12037,A0
15037,R
11192,T1
11192,A1
12006,T0
12006,A0
12801,B1
13228,B0
15006,R
11222,T1
11222,A1
12006,A0
12013,T0
12641,B1
13265,B0
15006,R
11222,T1
11222,A1
12006,T0
12006,A0
13290,B1
13949,B0
15006,R
10958,B1
11222,T1
11222,A1
11554,B0
12037,T0
12037,A0
15037,R
11192,T1
11192,A1
12006,T0
12006,A0
15006,R
10587,B1
11192,T1
11192,A1
11333,B0
12006,A0
12013,T0
15006,R
11222,T1
11222,A1
12006,T0
12006,A0
12226,B1
12828,B0
15006,R
11222,T1
11222,A1
12006,T0
12006,A0
13031,B1
13413,B0
15006,R
10456,B1
11136,B0
11223,T1
11223,A1
12037,T0
12037,A0
15037,R
10939,B1
11192,A1
11200,T1
11690,B0
12006,A0
12014,T0
15006,R
11222,T1
11222,A1
12006,T0
12006,A0
12764,B1
13391,B0
15006,R
11222,T1
11222,A1
12006,T0
12006,A0
12980,B1
13603,B0
15006,R
11222,T1
11222,A1
12036,T0
12036,A0
12980,B1
14014,B0
15036,R
11192,T1
11192,A1
12006,T0
12006,A0
15006,R
11222,T1
11222,A1
11324,B1
11992,B0
12008,T0
12008,A0
15008,R
11222,T1
11222,A1
12006,T0
12006,A0
12880,B1
13512,B0
15006,R
11222,T1
11222,A1
12036,T0
12036,A0
12678,B1
13161,B0
15036,R
11192,T1
11192,A1
12007,T0
12007,A0
13068,B1
13598,B0
15007,R
11192,T1
11192,A1
12006,T0
12006,A0
15006,R
11221,T1
11221,A1
12005,T0
12005,A0
